날짜,종목코드,시가,고가,저가,종가,출처
2025-06-05,183700,62495,62857,62495,62852,Naver
2025-06-05,183710,41837,42210,41837,41981,Naver
2025-06-05,185680,24270,24270,24005,24085,Naver
2025-06-05,189400,20676,20676,20666,20676,Yahoo
2025-06-05,190620,99116,99131,99111,99126,Naver
2025-06-05,192090,9563,9563,9387,9431,Naver
2025-06-05,192720,38845,39105,38677,38717,Naver
2025-06-05,195920,24063,24063,23324,23339,Naver
2025-06-05,195930,19552,20146,19362,19637,Naver
2025-06-05,195970,13590,13720,13560,13650,Naver
2025-06-05,195980,10500,10565,10445,10560,Naver
2025-06-05,196030,42058,42058,41537,41691,Naver
2025-06-05,196230,113839,113854,113839,113854,Naver
2025-06-05,200030,34100,34100,33655,33780,Naver
2025-06-05,200250,24515,24585,24370,24480,Naver
2025-06-05,203780,20861,20861,20722,20757,Naver
2025-06-05,204450,2650,2685,2645,2665,Naver
2025-06-05,204480,16202,16202,15904,16083,Naver
2025-06-05,205720,2328,2328,2298,2328,Naver
2025-06-05,210780,17037,17152,16968,16992,Naver
2025-06-05,211560,22487,22492,22135,22433,Naver
2025-06-05,211900,17899,17929,17679,17849,Naver
2025-06-05,213610,8630,8770,8595,8760,Naver
2025-06-05,213630,17416,17416,16713,16757,Naver
2025-06-05,214980,112520,112534,112520,112525,Naver
2025-06-05,215620,14885,14885,14885,14885,Yahoo
2025-06-05,217770,2874,2888,2874,2874,Naver
2025-06-05,217780,7309,7464,7309,7425,Naver
2025-06-05,218420,13000,13020,12850,12915,Naver
2025-06-05,219390,5415,5415,5320,5350,Naver
2025-06-05,219480,26475,26480,26416,26456,Naver
2025-06-05,219900,2793,2802,2768,2778,Yahoo
2025-06-05,220130,4635,4635,4605,4635,Naver
2025-06-05,223190,12160,12350,12135,12305,Naver
2025-06-05,225030,2827,2827,2817,2827,Naver
2025-06-05,225040,43930,43969,43845,43910,Naver
2025-06-05,225050,12565,12565,12550,12560,Naver
2025-06-05,225060,8396,8515,8357,8441,Naver
2025-06-05,225130,36183,36351,35994,36004,Naver
2025-06-05,225800,14045,14100,13912,13971,Naver
2025-06-05,226380,6625,6635,6590,6625,Naver
2025-06-05,226490,28400,28870,28395,28625,Naver
2025-06-05,226980,16105,16200,16050,16120,Naver
2025-06-05,227540,18545,18755,18510,18550,Naver
2025-06-05,227550,8550,8845,8550,8800,Naver
2025-06-05,227560,10411,10486,10366,10411,Naver
2025-06-05,227570,14362,14362,14130,14268,Yahoo
2025-06-05,227830,28554,29046,28554,28824,Naver
2025-06-05,228790,3839,3844,3749,3794,Naver
2025-06-05,228800,3320,3345,3305,3315,Naver
2025-06-05,228810,7190,7235,7130,7215,Naver
2025-06-05,228820,7804,7963,7759,7914,Naver
2025-06-05,229200,12110,12360,12100,12170,Naver
2025-06-05,229720,15395,15860,15395,15750,Naver
2025-06-05,230480,5035,5105,5035,5070,Naver
2025-06-05,232080,12415,12660,12400,12480,Naver
2025-06-05,233160,8268,8598,8253,8358,Naver
2025-06-05,233740,7390,7690,7390,7475,Naver
2025-06-05,234310,14303,14442,14303,14388,Naver
2025-06-05,236350,38781,38781,37776,38508,Naver
2025-06-05,237350,28750,29182,28640,28905,Naver
2025-06-05,237370,13649,13707,13639,13697,Naver
2025-06-05,237440,9622,9656,9622,9632,Naver
2025-06-05,238670,11370,11420,11370,11410,Naver
2025-06-05,238720,26596,26800,26591,26686,Naver
2025-06-05,239660,119178,119208,119169,119173,Naver
2025-06-05,241180,21391,21391,21178,21238,Naver
2025-06-05,241390,11837,11946,11832,11896,Naver
2025-06-05,243880,25116,26394,24987,25753,Naver
2025-06-05,243890,3968,4072,3894,4072,Naver
2025-06-05,244580,8805,8895,8715,8765,Naver
2025-06-05,244620,13722,13722,13497,13537,Naver
2025-06-05,244660,8855,8950,8855,8905,Naver
2025-06-05,244670,9704,9704,9470,9525,Naver
2025-06-05,245340,28030,28035,27767,27866,Naver
2025-06-05,245350,15080,15225,15022,15172,Naver
2025-06-05,245360,12093,12206,11981,12147,Naver
2025-06-05,245710,21085,21349,20995,21100,Naver
2025-06-05,248270,21412,21412,20101,21188,Naver
2025-06-05,250730,9929,10060,9895,9997,Naver
2025-06-05,250780,3845,3845,3770,3825,Naver
2025-06-05,251340,3820,3820,3735,3790,Naver
