날짜,종목코드,시가,고가,저가,종가,출처
2025-06-05,000150,563000,563000,533000,549000,Naver
2025-06-05,000270,89100,93500,89100,93100,Naver
2025-06-05,000660,225500,230000,222000,224500,Naver
2025-06-05,000720,71000,71100,65300,68000,Naver
2025-06-05,000810,425000,447000,418000,445500,Naver
2025-06-05,000880,92200,93000,88700,90700,Naver
2025-06-05,001440,13740,13800,13340,13660,Naver
2025-06-05,003230,1126000,1142000,1118000,1133000,Naver
2025-06-05,003490,23150,23500,22800,22800,Naver
2025-06-05,003550,75500,75900,73100,74100,Naver
2025-06-05,003670,112827,117771,112246,115348,Naver
2025-06-05,005380,186000,193000,186000,189600,Naver
2025-06-05,005387,151000,152900,150100,151800,Naver
2025-06-05,005490,246500,259000,246500,257000,Naver
2025-06-05,005830,101700,106900,101400,105900,Naver
2025-06-05,005930,58100,59900,57900,59100,Naver
2025-06-05,005935,47900,48950,47650,48500,Naver
2025-06-05,005940,17930,18250,17700,17860,Naver
2025-06-05,006260,180100,181800,175700,180500,Naver
2025-06-05,006400,170800,176300,170200,174300,Naver
2025-06-05,006800,17613,17822,17016,17743,Naver
2025-06-05,007660,40350,41900,39200,40650,Naver
2025-06-05,009150,123100,133300,122800,132000,Naver
2025-06-05,009540,331500,335000,319000,319000,Naver
2025-06-05,010120,51800,52300,50900,51800,Naver
2025-06-05,010130,753000,770000,753000,758000,Naver
2025-06-05,010140,16950,17160,16620,16750,Naver
2025-06-05,010950,56400,58000,56000,56300,Naver
2025-06-05,011070,144100,150500,143500,149400,Naver
2025-06-05,011200,22650,22950,21550,21600,Naver
2025-06-05,012330,249000,257500,249000,254000,Naver
2025-06-05,012450,848000,925000,844000,905000,Naver
2025-06-05,015760,30150,30400,29100,29350,Naver
2025-06-05,016360,62500,62900,60700,61500,Naver
2025-06-05,017670,52700,52900,52300,52600,Naver
2025-06-05,018260,131800,135400,131800,134600,Naver
2025-06-05,024110,15800,16190,15760,16050,Naver
2025-06-05,028050,22050,22450,21800,22300,Naver
2025-06-05,028260,162100,169000,157400,168900,Naver
2025-06-05,030200,49900,51000,49900,50300,Naver
2025-06-05,032830,108300,128200,106600,120500,Naver
2025-06-05,033780,122200,124900,121900,122200,Naver
2025-06-05,034020,45750,46250,43100,45900,Naver
2025-06-05,034220,8340,8600,8330,8500,Naver
2025-06-05,034730,188000,189500,180000,187000,Naver
2025-06-05,035420,186300,192000,186300,191200,Naver
2025-06-05,035720,42000,44900,41850,44300,Naver
2025-06-05,036930,32050,33700,31700,32600,Naver
2025-06-05,039490,175600,177800,169900,175200,Naver
2025-06-05,042660,77500,79400,77200,78000,Naver
2025-06-05,042700,83000,85000,81300,82700,Naver
2025-06-05,047040,4805,4805,4440,4535,Naver
2025-06-05,047050,49650,51000,49450,50500,Naver
2025-06-05,047810,88100,92700,88000,89200,Naver
2025-06-05,051910,199200,204000,197500,201500,Naver
2025-06-05,055550,59700,60100,58400,59200,Naver
2025-06-05,064350,157400,158100,150200,155500,Naver
2025-06-05,064400,51500,52100,51000,51500,Naver
2025-06-05,066570,71600,72800,71600,72400,Naver
2025-06-05,068270,147079,150016,147079,149742,Naver
2025-06-05,069500,37149,37894,37119,37507,Naver
2025-06-05,071050,113700,115300,111100,114100,Naver
2025-06-05,079550,452000,457000,439000,449500,Naver
2025-06-05,086280,114900,120200,113700,117900,Naver
2025-06-05,086520,43800,45750,43050,45350,Naver
2025-06-05,086790,73200,74700,73200,73500,Naver
2025-06-05,096770,91300,93200,90300,92100,Naver
2025-06-05,102110,37091,37839,37061,37467,Naver
2025-06-05,105560,107900,108000,104100,106300,Naver
2025-06-05,122630,18745,19490,18720,19125,Naver
2025-06-05,133690,130835,131025,130133,130337,Naver
2025-06-05,138040,113900,114500,110700,111100,Naver
2025-06-05,161390,38550,39400,38500,39000,Naver
2025-06-05,180640,150000,157600,146000,149700,Naver
2025-06-05,196170,376000,381000,365000,368500,Naver
2025-06-05,207940,1511481,1530614,1493820,1499707,Naver
2025-06-05,247540,91900,97900,90600,96200,Naver
2025-06-05,259960,365000,375500,365000,369500,Naver
2025-06-05,267250,123400,123400,117000,118000,Naver
2025-06-05,267260,383000,394500,382500,389000,Naver
2025-06-05,272210,43650,44800,43400,44000,Naver
2025-06-05,277810,284500,289500,278500,287500,Naver
2025-06-05,278470,125500,125600,118800,120800,Naver
2025-06-05,278530,13295,13600,13290,13475,Naver
2025-06-05,298040,648000,657000,644000,650000,Naver
2025-06-05,307950,140400,142200,138000,139800,Naver
2025-06-05,316140,20500,20800,20000,20100,Naver
2025-06-05,323410,23500,24450,23500,24250,Naver
2025-06-05,329180,447000,456500,418500,425000,Naver
2025-06-05,352820,284000,288500,281500,284500,Naver
2025-06-05,360750,20071,20086,19953,19992,Naver
2025-06-05,373220,287500,295000,284500,291000,Naver
2025-06-05,379800,18323,18348,18226,18265,Naver
2025-06-05,379810,19595,19624,19490,19535,Naver
2025-06-05,396500,10241,10606,10181,10431,Naver
2025-06-05,402340,126500,132200,125000,129300,Naver
2025-06-05,443060,183000,185700,180300,182800,Naver
2025-06-05,454910,50100,50500,49100,50300,Naver
2025-06-05,488770,101544,101549,101544,101549,Naver
2025-06-05,950160,39650,41700,38800,38950,Naver
2025-06-09,000150,572000,605000,571000,588000,Naver
2025-06-09,000270,94400,96200,93800,95300,Naver
2025-06-09,000660,233000,233500,228000,229000,Naver
2025-06-09,000720,67600,69900,65000,68300,Naver
2025-06-09,000810,446500,466000,441000,444500,Naver
2025-06-09,000880,93300,97400,91200,92000,Naver
2025-06-09,001440,14280,15700,14190,15400,Naver
2025-06-09,003230,1195000,1195000,1114000,1140000,Naver
2025-06-09,003490,22900,23275,22850,22900,Naver
2025-06-09,003550,76000,77900,75300,75700,Naver
2025-06-09,003670,113894,115154,110210,113991,Naver
2025-06-09,005380,192900,198400,192300,197800,Naver
2025-06-09,005387,152800,155500,152600,155500,Naver
2025-06-09,005490,260500,263500,255000,258000,Naver
2025-06-09,005830,110000,113400,107500,108300,Naver
2025-06-09,005930,60400,60400,59500,59800,Naver
2025-06-09,005935,50200,50400,48950,49000,Naver
2025-06-09,005940,18090,18720,18020,18050,Naver
2025-06-09,006260,185200,194400,177000,178100,Naver
2025-06-09,006400,173500,173600,169500,170800,Naver
2025-06-09,006800,18021,19475,17683,17932,Naver
2025-06-09,007660,41450,42500,40900,41200,Naver
2025-06-09,009150,132600,132600,129500,130000,Naver
2025-06-09,009540,325500,329500,310000,321500,Naver
2025-06-09,010120,52900,53450,51100,52100,Naver
2025-06-09,010130,759000,778000,758000,770000,Naver
2025-06-09,010140,16760,16930,16310,16650,Naver
2025-06-09,010950,57400,58900,56600,58700,Naver
2025-06-09,011070,149600,150600,147600,148100,Naver
2025-06-09,011200,21950,22200,21650,22150,Naver
2025-06-09,012330,266500,285000,257500,279500,Naver
2025-06-09,012450,891000,895000,862000,880000,Naver
2025-06-09,015760,29700,31250,29500,30550,Naver
2025-06-09,016360,62300,65500,62200,63500,Naver
2025-06-09,017670,52800,53300,52650,53100,Naver
2025-06-09,018260,135500,139500,135000,136400,Naver
2025-06-09,024110,16470,16780,16410,16770,Naver
2025-06-09,028050,22500,22900,21850,21950,Naver
2025-06-09,028260,173000,174500,165200,167100,Naver
2025-06-09,030200,50500,51100,50500,50600,Naver
2025-06-09,032830,121600,122000,117800,121800,Naver
2025-06-09,033780,121800,124200,120900,123300,Naver
2025-06-09,034020,47200,48200,46100,47500,Naver
2025-06-09,034220,8670,8820,8650,8750,Naver
2025-06-09,034730,194400,204500,193500,195700,Naver
2025-06-09,035420,195400,202500,192300,198500,Naver
2025-06-09,035720,45950,51500,45700,51400,Naver
2025-06-09,036930,33050,33300,32150,32550,Naver
2025-06-09,039490,183000,195900,182000,191400,Naver
2025-06-09,042660,77800,77800,75000,75600,Naver
2025-06-09,042700,84000,84100,82100,83500,Naver
2025-06-09,047040,4590,4655,4450,4470,Naver
2025-06-09,047050,52000,53200,51100,51400,Naver
2025-06-09,047810,88000,88100,84000,84700,Naver
2025-06-09,051910,203000,203500,198700,201500,Naver
2025-06-09,055550,59500,60900,59000,60400,Naver
2025-06-09,064350,154000,155400,148700,153400,Naver
2025-06-09,064400,52000,53600,51800,53500,Naver
2025-06-09,066570,73000,73600,72700,72900,Naver
2025-06-09,068270,151648,153459,150790,152697,Naver
2025-06-09,069500,38091,38404,38003,38156,Naver
2025-06-09,071050,117700,122900,116900,117800,Naver
2025-06-09,079550,445500,446500,434000,440000,Naver
2025-06-09,086280,121500,124100,120100,121500,Naver
2025-06-09,086520,44850,45250,43550,44300,Naver
2025-06-09,086790,74500,77600,74000,77600,Naver
2025-06-09,096770,91900,94500,90500,93300,Naver
2025-06-09,102110,37974,38356,37959,38103,Naver
2025-06-09,105560,106100,110700,105700,110700,Naver
2025-06-09,122630,19730,20015,19605,19750,Naver
2025-06-09,133690,130650,131074,130063,130188,Naver
2025-06-09,138040,111400,114900,110700,113600,Naver
2025-06-09,161390,39300,39850,39250,39700,Naver
2025-06-09,180640,148500,152500,139800,139800,Naver
2025-06-09,196170,369000,390500,363000,387500,Naver
2025-06-09,207940,1505594,1524727,1495292,1520312,Naver
2025-06-09,247540,95300,95800,91100,92400,Naver
2025-06-09,259960,369500,374000,365000,373500,Naver
2025-06-09,267250,121000,127000,119000,119700,Naver
2025-06-09,267260,401500,404500,396500,400500,Naver
2025-06-09,272210,44350,44350,41550,42800,Naver
2025-06-09,277810,291500,292000,281000,283000,Naver
2025-06-09,278470,119200,129200,118700,127900,Naver
2025-06-09,278530,13665,13785,13640,13705,Naver
2025-06-09,298040,650000,673000,647000,666000,Naver
2025-06-09,307950,140000,148800,139400,147100,Naver
2025-06-09,316140,20450,20800,20350,20500,Naver
2025-06-09,323410,24650,29500,24550,29150,Naver
2025-06-09,329180,419500,429500,409500,418000,Naver
2025-06-09,352820,291500,304500,291000,302000,Naver
2025-06-09,360750,20081,20160,20002,20031,Naver
2025-06-09,373220,291500,291500,280500,285000,Naver
2025-06-09,379800,18353,18423,18274,18308,Naver
2025-06-09,379810,19570,19644,19485,19520,Naver
2025-06-09,396500,10686,10686,10481,10531,Naver
2025-06-09,402340,131000,135000,128100,128600,Naver
2025-06-09,443060,181100,181100,173500,177800,Naver
2025-06-09,454910,51200,51200,49700,50900,Naver
2025-06-09,488770,101549,101554,101549,101554,Naver
2025-06-09,950160,38400,39250,37150,38850,Naver
2025-06-10,000150,588000,603000,556000,581000,Naver
2025-06-10,000270,96200,96400,94100,94500,Naver
2025-06-10,000660,231000,232500,227500,230500,Naver
2025-06-10,000720,68900,74000,68900,72000,Naver
2025-06-10,000810,440000,446000,429500,434000,Naver
2025-06-10,000880,92800,98400,89900,95100,Naver
2025-06-10,001440,16700,16710,15170,15490,Naver
2025-06-10,003230,1135000,1158000,1121000,1157000,Naver
2025-06-10,003490,23100,23100,22850,22950,Naver
2025-06-10,003550,76500,76600,73900,74600,Naver
2025-06-10,003670,115251,116608,113215,115639,Naver
2025-06-10,005380,201000,201500,195800,197000,Naver
2025-06-10,005387,156600,156900,153000,153300,Naver
2025-06-10,005490,261000,266500,259000,262000,Naver
2025-06-10,005830,107900,109900,106600,107900,Naver
2025-06-10,005930,60000,60100,58800,59200,Naver
2025-06-10,005935,49500,49750,48350,49000,Naver
2025-06-10,005940,18160,18570,18000,18250,Naver
2025-06-10,006260,182000,182100,170500,174500,Naver
2025-06-10,006400,171900,172900,169400,170300,Naver
2025-06-10,006800,18270,18499,17713,18091,Naver
2025-06-10,007660,41800,42000,40650,41100,Naver
2025-06-10,009150,131100,131400,129200,129800,Naver
2025-06-10,009540,318500,339500,318500,335500,Naver
2025-06-10,010120,52800,54900,51500,53500,Naver
2025-06-10,010130,763000,770000,755000,765000,Naver
2025-06-10,010140,16690,17250,16650,17250,Naver
2025-06-10,010950,58800,59400,57700,59000,Naver
2025-06-10,011070,148200,149300,145800,148100,Naver
2025-06-10,011200,22150,22700,21700,22350,Naver
2025-06-10,012330,281500,282500,274000,275000,Naver
2025-06-10,012450,904000,950000,883000,936000,Naver
2025-06-10,015760,31000,31000,26700,27450,Naver
2025-06-10,016360,64100,64500,62000,63400,Naver
2025-06-10,017670,53200,53300,52600,52800,Naver
2025-06-10,018260,138000,138600,136100,137100,Naver
2025-06-10,024110,17040,17040,16620,16770,Naver
2025-06-10,028050,22100,22950,22100,22900,Naver
2025-06-10,028260,167300,170800,163000,166300,Naver
2025-06-10,030200,50600,51300,50600,50900,Naver
2025-06-10,032830,122000,124000,114000,116200,Naver
2025-06-10,033780,122200,123400,120300,122000,Naver
2025-06-10,034020,47550,48500,45800,48000,Naver
2025-06-10,034220,8830,8840,8640,8780,Naver
2025-06-10,034730,196600,198700,186000,187700,Naver
2025-06-10,035420,204000,204000,196800,200000,Naver
2025-06-10,035720,53300,53300,49000,50000,Naver
2025-06-10,036930,32850,32900,30800,30950,Naver
2025-06-10,039490,195600,195600,184800,187500,Naver
2025-06-10,042660,76200,79700,75800,78900,Naver
2025-06-10,042700,83900,84200,82200,82900,Naver
2025-06-10,047040,4420,4565,4400,4475,Naver
2025-06-10,047050,51700,53700,50400,51700,Naver
2025-06-10,047810,85300,89900,84700,89800,Naver
2025-06-10,051910,203000,212500,202000,206500,Naver
2025-06-10,055550,60300,61700,59800,60900,Naver
2025-06-10,064350,159500,169300,158000,168300,Naver
2025-06-10,064400,53900,54000,52700,53300,Naver
2025-06-10,066570,73700,74600,72600,73700,Naver
2025-06-10,068270,152983,154603,150695,154603,Naver
2025-06-10,069500,38414,38598,38047,38380,Naver
2025-06-10,071050,117300,120400,116300,118500,Naver
2025-06-10,079550,444500,462000,441000,458500,Naver
2025-06-10,086280,122300,123500,120000,121300,Naver
2025-06-10,086520,44800,45000,43600,44200,Naver
2025-06-10,086790,78100,80800,77000,78300,Naver
2025-06-10,096770,93300,95900,92600,94300,Naver
2025-06-10,102110,38321,38534,38004,38316,Naver
2025-06-10,105560,110800,114800,108400,110900,Naver
2025-06-10,122630,19995,20205,19645,19955,Naver
2025-06-10,133690,130436,131990,130436,131592,Naver
2025-06-10,138040,112900,113300,111500,112600,Naver
2025-06-10,161390,40000,40000,39100,39350,Naver
2025-06-10,180640,139800,141000,138300,139500,Naver
2025-06-10,196170,388500,398000,381500,393000,Naver
2025-06-10,207940,1521783,1532085,1505594,1530614,Naver
2025-06-10,247540,93300,94000,91200,92200,Naver
2025-06-10,259960,371500,375500,365000,375500,Naver
2025-06-10,267250,119700,124400,118800,121900,Naver
2025-06-10,267260,403500,433000,402500,429500,Naver
2025-06-10,272210,43750,52000,43550,51400,Naver
2025-06-10,277810,283000,295000,278500,282000,Naver
2025-06-10,278470,127300,130900,126900,129000,Naver
2025-06-10,278530,13760,13860,13665,13780,Naver
2025-06-10,298040,676000,690000,665000,682000,Naver
2025-06-10,307950,149500,149600,145700,147300,Naver
2025-06-10,316140,20550,21100,20250,20500,Naver
2025-06-10,323410,30650,30700,27750,28350,Naver
2025-06-10,329180,417500,427500,411000,427000,Naver
2025-06-10,352820,308000,310000,300000,309000,Naver
2025-06-10,360750,20046,20245,20041,20220,Naver
2025-06-10,373220,286500,292000,285000,288500,Naver
2025-06-10,379800,18323,18496,18308,18467,Naver
2025-06-10,379810,19550,19778,19550,19719,Naver
2025-06-10,396500,10611,10611,10461,10481,Naver
2025-06-10,402340,127400,131500,125700,129200,Naver
2025-06-10,443060,178000,185500,177800,185000,Naver
2025-06-10,454910,51200,53000,50300,51700,Naver
2025-06-10,488770,101559,101564,101559,101564,Naver
2025-06-10,950160,38900,40000,38000,38500,Naver
2025-06-11,000150,587000,607000,570000,585000,Naver
2025-06-11,000270,95100,96900,95100,96900,Naver
2025-06-11,000660,236000,241000,235000,240000,Naver
2025-06-11,000720,70600,72500,69200,72100,Naver
2025-06-11,000810,429500,444500,429500,440000,Naver
2025-06-11,000880,96500,96500,91300,94500,Naver
2025-06-11,001440,15360,16540,15300,16330,Naver
2025-06-11,003230,1175000,1230000,1169000,1197000,Naver
2025-06-11,003490,23050,23050,22750,22850,Naver
2025-06-11,003550,74600,76100,74500,75200,Naver
2025-06-11,003670,117868,123490,116705,120195,Naver
2025-06-11,005380,199100,201500,199000,201000,Naver
2025-06-11,005387,153500,155300,153400,155000,Naver
2025-06-11,005490,266000,271500,263000,266500,Naver
2025-06-11,005830,107600,111700,107600,111700,Naver
2025-06-11,005930,59500,60100,59400,59900,Naver
2025-06-11,005935,49300,49400,48900,49100,Naver
2025-06-11,005940,18200,18390,17830,18220,Naver
2025-06-11,006260,174300,181000,172100,179900,Naver
2025-06-11,006400,170800,175000,170300,172900,Naver
2025-06-11,006800,17962,19694,17713,19356,Naver
2025-06-11,007660,41650,45650,41250,44800,Naver
2025-06-11,009150,130900,133400,130400,132400,Naver
2025-06-11,009540,339000,341000,332500,336500,Naver
2025-06-11,010120,53600,54100,51800,51900,Naver
2025-06-11,010130,761000,774000,757000,761000,Naver
2025-06-11,010140,17520,17520,16890,17320,Naver
2025-06-11,010950,58800,59500,58200,58500,Naver
2025-06-11,011070,148800,151800,148700,149900,Naver
2025-06-11,011200,22450,22550,22000,22500,Naver
2025-06-11,012330,280000,290000,279000,288500,Naver
2025-06-11,012450,936000,942000,901000,905000,Naver
2025-06-11,015760,27950,28300,27600,28100,Naver
2025-06-11,016360,63000,65000,61600,64700,Naver
2025-06-11,017670,52900,53800,52800,53700,Naver
2025-06-11,018260,136500,138300,135800,137800,Naver
2025-06-11,024110,16770,16890,16670,16790,Naver
2025-06-11,028050,23200,23300,22800,23200,Naver
2025-06-11,028260,166400,174300,163900,173200,Naver
2025-06-11,030200,50900,51700,50800,51600,Naver
2025-06-11,032830,117100,124400,116600,122500,Naver
2025-06-11,033780,120800,122400,119200,121600,Naver
2025-06-11,034020,47950,51600,47450,51100,Naver
2025-06-11,034220,8830,8900,8790,8880,Naver
2025-06-11,034730,191400,196100,190100,194700,Naver
2025-06-11,035420,200500,202000,198900,201000,Naver
2025-06-11,035720,49100,52000,49100,51400,Naver
2025-06-11,036930,31200,32600,31200,32250,Naver
2025-06-11,039490,188100,191300,183500,190000,Naver
2025-06-11,042660,81400,81400,78300,79400,Naver
2025-06-11,042700,83500,86600,83000,85800,Naver
2025-06-11,047040,4475,4480,4360,4440,Naver
2025-06-11,047050,52800,53300,51000,51400,Naver
2025-06-11,047810,90700,90700,86200,87900,Naver
2025-06-11,051910,210000,214000,205000,208500,Naver
2025-06-11,055550,60400,60600,58700,59800,Naver
2025-06-11,064350,176800,178000,168000,170900,Naver
2025-06-11,064400,53400,54100,52400,52700,Naver
2025-06-11,066570,74000,74600,73400,74600,Naver
2025-06-11,068270,154222,154698,152887,154603,Naver
2025-06-11,069500,38573,38896,38504,38831,Naver
2025-06-11,071050,117400,125500,115700,123000,Naver
2025-06-11,079550,462500,463000,439000,451500,Naver
2025-06-11,086280,122100,123900,119800,121600,Naver
2025-06-11,086520,44550,45350,44150,44450,Naver
2025-06-11,086790,77400,78300,75800,77800,Naver
2025-06-11,096770,94500,95500,93100,94200,Naver
2025-06-11,102110,38524,38841,38444,38792,Naver
2025-06-11,105560,110600,110600,106400,107200,Naver
2025-06-11,122630,20180,20530,20100,20500,Naver
2025-06-11,133690,132304,133001,131965,133001,Naver
2025-06-11,138040,111700,113500,111300,112800,Naver
2025-06-11,161390,39400,39850,39400,39750,Naver
2025-06-11,180640,139400,142700,137700,140400,Naver
2025-06-11,196170,398500,415000,395500,408000,Naver
2025-06-11,207940,1527670,1542388,1518840,1535029,Naver
2025-06-11,247540,93000,96700,93000,94900,Naver
2025-06-11,259960,375500,378000,369500,372500,Naver
2025-06-11,267250,122000,126900,119700,126200,Naver
2025-06-11,267260,428000,430500,416500,418500,Naver
2025-06-11,272210,53000,53100,50200,52400,Naver
2025-06-11,277810,283500,288000,281500,285000,Naver
2025-06-11,278470,129200,136300,128500,136000,Naver
2025-06-11,278530,13845,13970,13830,13955,Naver
2025-06-11,298040,686000,698000,676000,679000,Naver
2025-06-11,307950,148100,150400,147600,148700,Naver
2025-06-11,316140,20450,20650,20050,20450,Naver
2025-06-11,323410,27750,28900,27650,28350,Naver
2025-06-11,329180,428000,428000,416000,418000,Naver
2025-06-11,352820,313500,313500,299500,300500,Naver
2025-06-11,360750,20300,20414,20255,20414,Naver
2025-06-11,373220,291000,296000,289000,292500,Naver
2025-06-11,379800,18535,18650,18505,18650,Naver
2025-06-11,379810,19828,19917,19768,19917,Naver
2025-06-11,396500,10606,10886,10606,10886,Naver
2025-06-11,402340,129200,139400,128600,138400,Naver
2025-06-11,443060,186400,198900,184300,198600,Naver
2025-06-11,454910,52000,52000,50900,51500,Naver
2025-06-11,488770,101569,101574,101569,101574,Naver
2025-06-11,950160,38700,40500,38350,40000,Naver
2025-06-12,000150,599000,600000,575000,593000,Naver
2025-06-12,000270,96900,99000,96800,98400,Naver
2025-06-12,000660,242500,246500,235000,235500,Naver
2025-06-12,000720,74700,78800,74300,76200,Naver
2025-06-12,000810,429000,442500,427000,439000,Naver
2025-06-12,000880,94400,95600,92500,94300,Naver
2025-06-12,001440,16770,16940,16160,16260,Naver
2025-06-12,003230,1225000,1226000,1176000,1192000,Naver
2025-06-12,003490,22700,22750,22250,22300,Naver
2025-06-12,003550,75300,76300,74900,75600,Naver
2025-06-12,003670,120194,129015,119613,128337,Naver
2025-06-12,005380,201500,204500,200500,201500,Naver
2025-06-12,005387,155100,157300,154700,155500,Naver
2025-06-12,005490,264000,268500,262500,265500,Naver
2025-06-12,005830,110600,118800,110600,118800,Naver
2025-06-12,005930,59700,60000,59300,59500,Naver
2025-06-12,005935,49200,49300,48600,48800,Naver
2025-06-12,005940,18250,18460,18140,18160,Naver
2025-06-12,006260,180200,180600,173800,175100,Naver
2025-06-12,006400,171500,176900,171100,174800,Naver
2025-06-12,006800,19206,19814,18917,19166,Naver
2025-06-12,007660,44250,44450,43450,43500,Naver
2025-06-12,009150,132800,132900,130800,131400,Naver
2025-06-12,009540,332000,345000,331500,340500,Naver
2025-06-12,010120,52700,53200,51800,52500,Naver
2025-06-12,010130,753000,783000,753000,783000,Naver
2025-06-12,010140,17270,17930,17270,17580,Naver
2025-06-12,010950,59800,60300,58500,59200,Naver
2025-06-12,011070,149300,150400,148300,150000,Naver
2025-06-12,011200,22550,23350,22250,23000,Naver
2025-06-12,012330,284500,290500,282500,284500,Naver
2025-06-12,012450,919000,958000,906000,953000,Naver
2025-06-12,015760,28300,29300,27850,28450,Naver
2025-06-12,016360,64000,64900,63700,63800,Naver
2025-06-12,017670,54000,54200,53500,54100,Naver
2025-06-12,018260,137700,141100,135400,138600,Naver
2025-06-12,024110,16800,16930,16700,16720,Naver
2025-06-12,028050,23200,23750,23100,23400,Naver
2025-06-12,028260,172700,173900,168100,168100,Naver
2025-06-12,030200,51200,52100,51200,51800,Naver
2025-06-12,032830,122400,124300,120200,122600,Naver
2025-06-12,033780,120100,123900,120100,122200,Naver
2025-06-12,034020,54300,56300,53000,54600,Naver
2025-06-12,034220,8960,9300,8930,9050,Naver
2025-06-12,034730,195500,195800,191000,192500,Naver
2025-06-12,035420,199500,201500,198900,198900,Naver
2025-06-12,035720,50800,51800,50300,50500,Naver
2025-06-12,036930,32050,32650,31850,32000,Naver
2025-06-12,039490,190200,205250,188300,197000,Naver
2025-06-12,042660,79600,86600,79600,84000,Naver
2025-06-12,042700,85300,88900,84300,88000,Naver
2025-06-12,047040,4505,4595,4455,4515,Naver
2025-06-12,047050,51100,52100,50800,51700,Naver
2025-06-12,047810,88400,91000,87500,90500,Naver
2025-06-12,051910,207000,213000,206500,210500,Naver
2025-06-12,055550,59000,59600,58300,58600,Naver
2025-06-12,064350,173200,179700,173000,179700,Naver
2025-06-12,064400,52800,61600,52700,59000,Naver
2025-06-12,066570,76400,76500,74900,75200,Naver
2025-06-12,068270,153269,157749,153269,156224,Naver
2025-06-12,069500,38856,39174,38826,38901,Naver
2025-06-12,071050,121700,124500,120300,122100,Naver
2025-06-12,079550,451500,460000,450500,460000,Naver
2025-06-12,086280,120500,122700,120400,121000,Naver
2025-06-12,086520,44250,46500,44250,44800,Naver
2025-06-12,086790,76400,77750,76100,77200,Naver
2025-06-12,096770,94700,97500,94300,95500,Naver
2025-06-12,102110,38801,39129,38758,38816,Naver
2025-06-12,105560,107600,108100,105000,105900,Naver
2025-06-12,122630,20470,20840,20450,20575,Naver
2025-06-12,133690,132224,132224,130581,131030,Naver
2025-06-12,138040,112000,114300,111500,112200,Naver
2025-06-12,161390,39700,40200,39650,40050,Naver
2025-06-12,180640,138400,155000,138400,155000,Naver
2025-06-12,196170,411500,416500,403500,410500,Naver
2025-06-12,207940,1527670,1533557,1508538,1514425,Naver
2025-06-12,247540,94400,101100,94000,97500,Naver
2025-06-12,259960,371000,382000,371000,382000,Naver
2025-06-12,267250,123700,125900,123000,123500,Naver
2025-06-12,267260,423000,434000,421000,434000,Naver
2025-06-12,272210,52000,54000,51900,53000,Naver
2025-06-12,277810,284500,294000,282500,289000,Naver
2025-06-12,278470,134600,137200,131500,135100,Naver
2025-06-12,278530,13975,14070,13940,13985,Naver
2025-06-12,298040,681000,694000,674000,677000,Naver
2025-06-12,307950,148800,150000,147300,147400,Naver
2025-06-12,316140,20350,20650,20300,20550,Naver
2025-06-12,323410,28000,28600,28000,28500,Naver
2025-06-12,329180,417000,428000,416500,419500,Naver
2025-06-12,352820,299000,304000,297500,302000,Naver
2025-06-12,360750,20340,20340,20056,20131,Naver
2025-06-12,373220,292500,304000,291000,304000,Naver
2025-06-12,379800,18555,18560,18323,18393,Naver
2025-06-12,379810,19808,19808,19560,19634,Naver
2025-06-12,396500,10836,10976,10786,10876,Naver
2025-06-12,402340,142000,142500,137900,140600,Naver
2025-06-12,443060,199900,203000,194700,197100,Naver
2025-06-12,454910,51800,52200,51200,52200,Naver
2025-06-12,488770,101579,101579,101574,101579,Naver
2025-06-12,950160,40000,40700,39300,39400,Naver
2025-06-13,000150,586000,586000,552000,569000,Naver
2025-06-13,000270,98000,98100,95600,97200,Naver
2025-06-13,000660,240500,243000,233750,235500,Naver
2025-06-13,000720,76700,77000,72700,73600,Naver
2025-06-13,000810,429500,440500,424000,436500,Naver
2025-06-13,000880,93800,93800,87700,88800,Naver
2025-06-13,001440,16200,16390,15730,15940,Naver
2025-06-13,003230,1193000,1237000,1169000,1196000,Naver
2025-06-13,003490,22400,22400,21250,21450,Naver
2025-06-13,003550,75200,76000,74600,74800,Naver
2025-06-13,003670,125817,125914,121261,123200,Naver
2025-06-13,005380,199400,199800,196800,199000,Naver
2025-06-13,005387,155000,155000,151600,153300,Naver
2025-06-13,005490,265000,265500,259000,264000,Naver
2025-06-13,005830,117100,117400,110500,112900,Naver
2025-06-13,005930,60200,60200,57700,58300,Naver
2025-06-13,005935,49300,49500,47450,47500,Naver
2025-06-13,005940,18230,18630,18040,18260,Naver
2025-06-13,006260,175000,176400,171400,172900,Naver
2025-06-13,006400,173900,175900,169800,172100,Naver
2025-06-13,006800,19515,19634,18450,18977,Naver
2025-06-13,007660,44350,45600,42600,44300,Naver
2025-06-13,009150,132100,132900,126500,127400,Naver
2025-06-13,009540,343500,356000,343500,350500,Naver
2025-06-13,010120,52200,52500,51100,51600,Naver
2025-06-13,010130,776000,793000,767000,788000,Naver
2025-06-13,010140,17700,17930,17390,17690,Naver
2025-06-13,010950,59300,66900,58300,63700,Naver
2025-06-13,011070,150000,150000,142600,144300,Naver
2025-06-13,011200,23550,25000,22800,24200,Naver
2025-06-13,012330,284500,288500,278500,282000,Naver
2025-06-13,012450,944000,982000,928000,945000,Naver
2025-06-13,015760,28850,28950,27200,27450,Naver
2025-06-13,016360,64600,67100,63700,64500,Naver
2025-06-13,017670,54400,55000,54100,54600,Naver
