날짜,종목코드,시가,고가,저가,종가,출처
2025-06-30,002800,6180,6320,5600,5720,Naver
2025-06-30,002810,14990,16110,14860,15850,Naver
2025-06-30,002840,182400,187000,163800,163900,Naver
2025-06-30,002900,5060,5410,4915,5330,Naver
2025-06-30,002960,402000,475500,391000,428000,Naver
2025-06-30,002990,3100,3575,3085,3370,Naver
2025-06-30,003000,4005,4100,3565,3670,Naver
2025-06-30,003010,5050,5720,4990,5330,Naver
2025-06-30,003030,244000,244000,205000,220000,Naver
2025-06-30,003070,9090,10300,8980,10080,Naver
2025-06-30,003090,25000,28650,22000,23050,Naver
2025-06-30,003100,20500,21850,19900,20350,Naver
2025-06-30,003120,19880,24700,19820,22650,Naver
2025-06-30,003160,15130,17530,14870,15530,Naver
2025-06-30,003200,10490,12440,10420,10920,Naver
2025-06-30,003220,13880,14700,13140,13240,Naver
2025-06-30,003230,1125000,1414000,1077000,1395000,Naver
2025-06-30,003240,951000,1264000,910000,979000,Naver
2025-06-30,003280,1592,2545,1574,1734,Naver
2025-06-30,003300,16810,19700,16300,17780,Naver
2025-06-30,003310,1885,2085,1759,1772,Naver
2025-06-30,003350,9990,12800,9920,11280,Naver
2025-06-30,003380,8500,9990,8450,9570,Naver
2025-06-30,003460,2620,2840,2585,2700,Naver
2025-06-30,003465,2520,2680,2450,2610,Naver
2025-06-30,003470,3430,3770,3270,3695,Naver
2025-06-30,003475,3310,3855,3275,3725,Naver
2025-06-30,003480,5590,5670,4990,5170,Naver
2025-06-30,003490,22500,24450,21050,22900,Naver
2025-06-30,003520,2195,2450,2105,2215,Naver
2025-06-30,003530,4520,7300,4305,6610,Naver
2025-06-30,003540,23300,26600,22500,24400,Naver
2025-06-30,003545,19070,20950,18540,19720,Naver
2025-06-30,003547,17750,19100,17350,18390,Naver
2025-06-30,003550,70800,91700,70800,79600,Naver
2025-06-30,003555,59400,68300,58800,63000,Naver
2025-06-30,003570,42200,59000,42100,51600,Naver
2025-06-30,003580,3020,3150,2575,2625,Naver
2025-06-30,003610,4130,4495,3980,4390,Naver
2025-06-30,003620,3475,3760,3275,3525,Naver
2025-06-30,003650,105200,121000,100200,110000,Naver
2025-06-30,003670,113506,133900,109241,126400,Naver
2025-06-30,003690,9240,10650,9160,10240,Naver
2025-06-30,003720,4085,4350,3750,3785,Naver
2025-06-30,003780,5740,5930,5490,5630,Naver
2025-06-30,003800,27450,30650,27050,29000,Naver
2025-06-30,003830,131000,149700,124900,129600,Naver
2025-06-30,003850,8830,8940,8080,8230,Naver
2025-06-30,003920,76200,76200,61900,64300,Naver
2025-06-30,003925,46000,46550,41650,42500,Naver
2025-06-30,003960,41750,46100,39850,43000,Naver
2025-06-30,004000,37650,40600,36850,39450,Naver
2025-06-30,004020,26900,32050,26750,29400,Naver
2025-06-30,004060,3330,3500,3270,3430,Naver
2025-06-30,004080,14550,14600,14430,14570,Naver
2025-06-30,004090,12050,21500,11980,13790,Naver
2025-06-30,004100,2870,3045,2590,2620,Naver
2025-06-30,004140,2360,3315,2355,2795,Naver
2025-06-30,004150,2820,3350,2780,3220,Naver
2025-06-30,004170,176200,193400,168200,188400,Naver
2025-06-30,004250,4540,4700,4160,4445,Naver
2025-06-30,004310,3550,3585,3380,3430,Naver
2025-06-30,004360,13790,15490,13640,14810,Naver
2025-06-30,004370,424000,424500,388500,393000,Naver
2025-06-30,004380,13000,13000,13000,13000,Naver
2025-06-30,004430,11920,13150,11750,12400,Naver
2025-06-30,004440,4445,5280,4355,4770,Naver
2025-06-30,004450,36750,37000,34000,34150,Naver
2025-06-30,004490,66600,71400,64800,68600,Naver
2025-06-30,004540,2180,2320,2085,2180,Naver
2025-06-30,004560,11990,12990,11760,11880,Naver
2025-06-30,004590,5250,5510,5060,5340,Naver
2025-06-30,004650,9550,9990,9450,9760,Naver
2025-06-30,004690,131000,145500,128100,130800,Naver
2025-06-30,004700,58600,69300,57100,62300,Naver
2025-06-30,004710,5270,6972,5129,6450,Naver
2025-06-30,004720,4365,4540,4255,4275,Naver
2025-06-30,004770,1674,1846,1631,1846,Naver
2025-06-30,004780,3845,3935,3775,3785,Naver
2025-06-30,004800,63700,76900,63400,76300,Naver
2025-06-30,004830,5760,7090,5680,5970,Naver
2025-06-30,004840,4400,5430,4400,5240,Naver
2025-06-30,004890,43800,47250,42700,44450,Naver
2025-06-30,004920,1105,1799,1105,1249,Naver
2025-06-30,004960,8310,9350,8100,8180,Naver
2025-06-30,004970,9480,10180,9360,9980,Naver
2025-06-30,004980,8700,10060,8380,9280,Naver
2025-06-30,004990,29500,32300,26800,27800,Naver
2025-06-30,005010,4885,5220,4525,4875,Naver
2025-06-30,005070,34250,37650,31550,33850,Naver
2025-06-30,005090,24300,26250,23850,24550,Naver
2025-06-30,005160,3750,4030,3660,3800,Naver
2025-06-30,005180,90700,91600,81400,85000,Naver
2025-06-30,005250,14560,17700,14500,16070,Naver
2025-06-30,005290,28400,34550,27850,32700,Naver
2025-06-30,005300,106500,123000,106500,119200,Naver
2025-06-30,005305,66700,74500,66500,73900,Naver
2025-06-30,005380,184600,221500,183100,203500,Naver
2025-06-30,005385,147800,165600,146000,154500,Naver
2025-06-30,005387,147600,166900,146000,158900,Naver
2025-06-30,005389,147700,164000,145800,155000,Naver
2025-06-30,005420,14160,16560,13350,14770,Naver
2025-06-30,005430,53300,57300,51600,52200,Naver
2025-06-30,005440,7470,9370,7220,8960,Naver
2025-06-30,005490,245500,272500,240500,261000,Naver
2025-06-30,005500,18000,20550,17980,18810,Naver
2025-06-30,005610,52800,58200,52600,55600,Naver
2025-06-30,005670,5380,5720,5200,5310,Naver
2025-06-30,005680,10980,11970,10850,11210,Naver
2025-06-30,005690,11800,14200,10360,13280,Naver
2025-06-30,005710,9550,11270,9320,10820,Naver
2025-06-30,005720,5760,6650,5640,6330,Naver
2025-06-30,005740,7180,8710,6890,8070,Naver
2025-06-30,005750,4270,5270,3970,4265,Naver
2025-06-30,005800,12170,13250,11990,12920,Naver
2025-06-30,005810,32000,53800,31400,45850,Naver
2025-06-30,005830,99000,126400,97000,123300,Naver
2025-06-30,005850,31150,34500,30150,31250,Naver
2025-06-30,005860,3590,4275,3580,3755,Naver
2025-06-30,005870,8580,11690,8430,9020,Naver
2025-06-30,005880,1570,1942,1536,1628,Naver
2025-06-30,005930,56300,61600,56200,59800,Naver
2025-06-30,005935,46100,51200,45900,49500,Naver
2025-06-30,005940,17250,21200,16890,19990,Naver
2025-06-30,005945,15350,19370,15100,17790,Naver
2025-06-30,005950,5520,7270,5250,6200,Naver
2025-06-30,005960,5050,5560,4975,5300,Naver
2025-06-30,005990,10940,11545,10500,10980,Naver
2025-06-30,006040,47000,51200,45350,47250,Naver
2025-06-30,006050,1342,1480,1324,1328,Naver
2025-06-30,006060,4815,5220,4500,4675,Naver
2025-06-30,006090,8820,10400,8730,10390,Naver
2025-06-30,006110,19320,20300,17600,17610,Naver
2025-06-30,006120,46800,60000,46800,58700,Naver
2025-06-30,006140,5630,6410,5630,5990,Naver
2025-06-30,006220,9550,17110,9220,15710,Naver
2025-06-30,006260,156900,201500,156000,197000,Naver
2025-06-30,006280,126800,140200,125300,126300,Naver
2025-06-30,006340,2900,3330,2840,3065,Naver
2025-06-30,006360,22250,24850,20550,20750,Naver
2025-06-30,006370,7530,7880,6500,6500,Naver
2025-06-30,006380,3660,3660,3660,3660,Naver
2025-06-30,006400,170000,182300,165900,172800,Naver
2025-06-30,006405,103200,106300,99300,101800,Naver
2025-06-30,006620,5730,5990,5070,5100,Naver
2025-06-30,006650,82700,91000,79800,83900,Naver
2025-06-30,006660,14430,15390,13740,14050,Naver
2025-06-30,006730,7970,9390,7730,8820,Naver
